PNOA-MDT05-ETRS89-HU29-0001-LID.TIF,COG,21.68,2010
PNOA-MDT05-ETRS89-HU29-0002-LID.TIF,COG,32.33,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0003-LID.TIF,COG,8.44,2009
PNOA-MDT05-ETRS89-HU29-0006-LID.TIF,COG,13.95,2010
PNOA-MDT05-ETRS89-HU29-0007-LID.TIF,COG,74.57,2010
PNOA-MDT05-ETRS89-HU29-0008-LID.TIF,COG,84.80,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0009-LID.TIF,COG,64.66,2009
PNOA-MDT05-ETRS89-HU29-0010-LID.TIF,COG,27.83,"2009, 2012"
PNOA-MDT05-ETRS89-HU29-0011-LID.TIF,COG,29.37,2012
PNOA-MDT05-ETRS89-HU29-0012-LID.TIF,COG,32.73,2012
PNOA-MDT05-ETRS89-HU29-0013-LID.TIF,COG,41.76,2012
PNOA-MDT05-ETRS89-HU29-0020-LID.TIF,COG,0.64,2010
PNOA-MDT05-ETRS89-HU29-0021-LID.TIF,COG,29.73,2010
PNOA-MDT05-ETRS89-HU29-0022-LID.TIF,COG,79.42,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0023-LID.TIF,COG,80.67,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0024-LID.TIF,COG,84.98,"2009, 2012"
PNOA-MDT05-ETRS89-HU29-0025-LID.TIF,COG,83.49,"2009, 2012"
PNOA-MDT05-ETRS89-HU29-0026-LID.TIF,COG,84.99,2012
PNOA-MDT05-ETRS89-HU29-0027-LID.TIF,COG,84.32,2012
PNOA-MDT05-ETRS89-HU29-0028-LID.TIF,COG,84.35,2012
PNOA-MDT05-ETRS89-HU29-0043-LID.TIF,COG,34.59,2010
PNOA-MDT05-ETRS89-HU29-0044-LID.TIF,COG,66.80,2010
PNOA-MDT05-ETRS89-HU29-0045-LID.TIF,COG,78.97,2010
PNOA-MDT05-ETRS89-HU29-0046-LID.TIF,COG,80.09,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0047-LID.TIF,COG,76.18,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0048-LID.TIF,COG,79.69,2009
PNOA-MDT05-ETRS89-HU29-0049-LID.TIF,COG,84.15,"2009, 2012"
PNOA-MDT05-ETRS89-HU29-0050-LID.TIF,COG,84.30,"2009, 2012"
PNOA-MDT05-ETRS89-HU29-0051-LID.TIF,COG,86.03,2012
PNOA-MDT05-ETRS89-HU29-0052-LID.TIF,COG,87.88,2012
PNOA-MDT05-ETRS89-HU29-0067-LID.TIF,COG,12.26,2010
PNOA-MDT05-ETRS89-HU29-0068-LID.TIF,COG,75.83,2010
PNOA-MDT05-ETRS89-HU29-0069-LID.TIF,COG,77.22,2010
PNOA-MDT05-ETRS89-HU29-0070-LID.TIF,COG,77.92,2010
PNOA-MDT05-ETRS89-HU29-0071-LID.TIF,COG,78.24,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0072-LID.TIF,COG,77.02,2009
PNOA-MDT05-ETRS89-HU29-0073-LID.TIF,COG,81.76,2009
PNOA-MDT05-ETRS89-HU29-0074-LID.TIF,COG,86.31,"2009, 2012"
PNOA-MDT05-ETRS89-HU29-0075-LID.TIF,COG,85.62,"2009, 2010, 2012"
PNOA-MDT05-ETRS89-HU29-0076-LID.TIF,COG,85.60,"2010, 2012"
PNOA-MDT05-ETRS89-HU29-0077-LID.TIF,COG,86.95,"2010, 2012"
PNOA-MDT05-ETRS89-HU29-0092-LID.TIF,COG,10.59,2010
PNOA-MDT05-ETRS89-HU29-0093-LID.TIF,COG,72.07,2010
PNOA-MDT05-ETRS89-HU29-0094-LID.TIF,COG,79.63,2010
PNOA-MDT05-ETRS89-HU29-0095-LID.TIF,COG,78.76,2010
PNOA-MDT05-ETRS89-HU29-0096-LID.TIF,COG,79.61,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0097-LID.TIF,COG,79.88,2009
PNOA-MDT05-ETRS89-HU29-0098-LID.TIF,COG,81.75,2009
PNOA-MDT05-ETRS89-HU29-0099-LID.TIF,COG,87.68,"2009, 2010, 2012"
PNOA-MDT05-ETRS89-HU29-0100-LID.TIF,COG,85.59,"2009, 2010, 2012"
PNOA-MDT05-ETRS89-HU29-0101-LID.TIF,COG,86.46,"2010, 2012"
PNOA-MDT05-ETRS89-HU29-0102-LID.TIF,COG,86.06,"2010, 2012"
PNOA-MDT05-ETRS89-HU29-0119-LID.TIF,COG,45.99,2010
PNOA-MDT05-ETRS89-HU29-0120-LID.TIF,COG,81.08,2010
PNOA-MDT05-ETRS89-HU29-0121-LID.TIF,COG,81.28,2010
PNOA-MDT05-ETRS89-HU29-0122-LID.TIF,COG,80.35,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0123-LID.TIF,COG,80.73,2009
PNOA-MDT05-ETRS89-HU29-0124-LID.TIF,COG,83.09,2009
PNOA-MDT05-ETRS89-HU29-0125-LID.TIF,COG,86.98,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0126-LID.TIF,COG,86.47,"2009, 2010, 2012"
PNOA-MDT05-ETRS89-HU29-0127-LID.TIF,COG,86.85,"2010, 2012"
PNOA-MDT05-ETRS89-HU29-0128-LID.TIF,COG,83.02,2010
PNOA-MDT05-ETRS89-HU29-0151-LID.TIF,COG,26.67,2010
PNOA-MDT05-ETRS89-HU29-0152-LID.TIF,COG,69.00,2010
PNOA-MDT05-ETRS89-HU29-0153-LID.TIF,COG,83.24,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0154-LID.TIF,COG,81.60,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0155-LID.TIF,COG,80.90,2009
PNOA-MDT05-ETRS89-HU29-0156-LID.TIF,COG,84.53,2009
PNOA-MDT05-ETRS89-HU29-0157-LID.TIF,COG,87.80,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0158-LID.TIF,COG,80.90,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0159-LID.TIF,COG,84.09,2010
PNOA-MDT05-ETRS89-HU29-0160-LID.TIF,COG,77.32,2010
PNOA-MDT05-ETRS89-HU29-0184-LID.TIF,COG,6.45,2010
PNOA-MDT05-ETRS89-HU29-0185-LID.TIF,COG,67.54,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0186-LID.TIF,COG,83.81,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0187-LID.TIF,COG,82.20,2009
PNOA-MDT05-ETRS89-HU29-0188-LID.TIF,COG,83.36,2009
PNOA-MDT05-ETRS89-HU29-0189-LID.TIF,COG,85.80,2009
PNOA-MDT05-ETRS89-HU29-0190-LID.TIF,COG,87.45,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0191-LID.TIF,COG,88.32,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0192-LID.TIF,COG,83.46,2010
PNOA-MDT05-ETRS89-HU29-0193-LID.TIF,COG,73.69,2010
PNOA-MDT05-ETRS89-HU29-0222-LID.TIF,COG,1.87,2010
PNOA-MDT05-ETRS89-HU29-0223-LID.TIF,COG,65.10,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0224-LID.TIF,COG,84.47,2009
PNOA-MDT05-ETRS89-HU29-0225-LID.TIF,COG,82.40,2009
PNOA-MDT05-ETRS89-HU29-0226-LID.TIF,COG,81.40,2009
PNOA-MDT05-ETRS89-HU29-0227-LID.TIF,COG,84.15,2009
PNOA-MDT05-ETRS89-HU29-0228-LID.TIF,COG,84.00,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0229-LID.TIF,COG,87.00,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0230-LID.TIF,COG,84.85,2010
PNOA-MDT05-ETRS89-HU29-0231-LID.TIF,COG,74.88,2010
PNOA-MDT05-ETRS89-HU29-0260-LID.TIF,COG,6.92,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0261-LID.TIF,COG,75.84,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0262-LID.TIF,COG,48.34,2009
PNOA-MDT05-ETRS89-HU29-0263-LID.TIF,COG,78.58,2009
PNOA-MDT05-ETRS89-HU29-0264-LID.TIF,COG,72.36,2009
PNOA-MDT05-ETRS89-HU29-0265-LID.TIF,COG,84.79,2009
PNOA-MDT05-ETRS89-HU29-0266-LID.TIF,COG,84.59,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0267-LID.TIF,COG,81.92,2010
PNOA-MDT05-ETRS89-HU29-0268-LID.TIF,COG,79.24,2010
PNOA-MDT05-ETRS89-HU29-0269-LID.TIF,COG,75.37,2010
PNOA-MDT05-ETRS89-HU29-0298-LID.TIF,COG,6.50,2009
PNOA-MDT05-ETRS89-HU29-0299-LID.TIF,COG,26.48,2009
PNOA-MDT05-ETRS89-HU29-0300B-LID.TIF,COG,0.44,2009
PNOA-MDT05-ETRS89-HU29-0300-LID.TIF,COG,11.48,2009
PNOA-MDT05-ETRS89-HU29-0301-LID.TIF,COG,82.16,2009
PNOA-MDT05-ETRS89-HU29-0302B-LID.TIF,COG,7.56,2009
PNOA-MDT05-ETRS89-HU29-0302-LID.TIF,COG,77.86,2009
PNOA-MDT05-ETRS89-HU29-0303B-LID.TIF,COG,10.82,2009
PNOA-MDT05-ETRS89-HU29-0303-LID.TIF,COG,82.17,2009
PNOA-MDT05-ETRS89-HU29-0304-LID.TIF,COG,41.87,"2009, 2010"
PNOA-MDT05-ETRS89-HU29-0305-LID.TIF,COG,57.20,2010
PNOA-MDT05-ETRS89-HU29-0306-LID.TIF,COG,79.33,2010
PNOA-MDT05-ETRS89-HU29-0307-LID.TIF,COG,76.70,2010
PNOA-MDT05-ETRS89-HU29-0336-LID.TIF,COG,14.96,2009
PNOA-MDT05-ETRS89-HU29-0337-LID.TIF,COG,25.19,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0338-LID.TIF,COG,80.22,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0339-LID.TIF,COG,79.71,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0367-LID.TIF,COG,42.45,2014
PNOA-MDT05-ETRS89-HU29-0368-LID.TIF,COG,77.29,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0395-LID.TIF,COG,41.75,2014
PNOA-MDT05-ETRS89-HU29-0396-LID.TIF,COG,77.75,2014
PNOA-MDT05-ETRS89-HU29-0422-LID.TIF,COG,27.01,2014
PNOA-MDT05-ETRS89-HU29-0423-LID.TIF,COG,67.78,2014
PNOA-MDT05-ETRS89-HU29-0424-LID.TIF,COG,74.93,2014
PNOA-MDT05-ETRS89-HU29-0448B-LID.TIF,COG,6.89,2014
PNOA-MDT05-ETRS89-HU29-0449-LID.TIF,COG,69.12,2014
PNOA-MDT05-ETRS89-HU29-0450-LID.TIF,COG,75.72,2014
PNOA-MDT05-ETRS89-HU29-0451-LID.TIF,COG,76.95,2014
PNOA-MDT05-ETRS89-HU29-0474-LID.TIF,COG,6.86,2014
PNOA-MDT05-ETRS89-HU29-0475-LID.TIF,COG,78.75,2014
PNOA-MDT05-ETRS89-HU29-0476-LID.TIF,COG,78.15,2014
PNOA-MDT05-ETRS89-HU29-0477-LID.TIF,COG,75.48,2014
PNOA-MDT05-ETRS89-HU29-0500-LID.TIF,COG,75.86,2014
PNOA-MDT05-ETRS89-HU29-0501-LID.TIF,COG,72.77,2014
PNOA-MDT05-ETRS89-HU29-0502-LID.TIF,COG,77.72,2014
PNOA-MDT05-ETRS89-HU29-0525-LID.TIF,COG,73.75,2014
PNOA-MDT05-ETRS89-HU29-0526-LID.TIF,COG,80.78,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0527-LID.TIF,COG,84.82,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0550-LID.TIF,COG,79.42,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0551-LID.TIF,COG,89.16,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0552-LID.TIF,COG,90.21,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0572-LID.TIF,COG,47.11,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0573-LID.TIF,COG,87.37,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0574-LID.TIF,COG,88.79,2010
PNOA-MDT05-ETRS89-HU29-0575-LID.TIF,COG,82.82,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0595-LID.TIF,COG,37.33,2010
PNOA-MDT05-ETRS89-HU29-0596-LID.TIF,COG,80.05,2010
PNOA-MDT05-ETRS89-HU29-0597-LID.TIF,COG,82.12,2010
PNOA-MDT05-ETRS89-HU29-0598-LID.TIF,COG,87.19,2010
PNOA-MDT05-ETRS89-HU29-0620-LID.TIF,COG,31.57,2010
PNOA-MDT05-ETRS89-HU29-0621-LID.TIF,COG,82.10,2010
PNOA-MDT05-ETRS89-HU29-0622-LID.TIF,COG,81.51,2010
PNOA-MDT05-ETRS89-HU29-0623-LID.TIF,COG,84.44,2010
PNOA-MDT05-ETRS89-HU29-0648-LID.TIF,COG,51.08,2010
PNOA-MDT05-ETRS89-HU29-0649-LID.TIF,COG,80.03,2010
PNOA-MDT05-ETRS89-HU29-0650-LID.TIF,COG,81.74,2010
PNOA-MDT05-ETRS89-HU29-0651-LID.TIF,COG,83.69,2010
PNOA-MDT05-ETRS89-HU29-0674-LID.TIF,COG,21.50,2010
PNOA-MDT05-ETRS89-HU29-0675-LID.TIF,COG,83.18,2010
PNOA-MDT05-ETRS89-HU29-0676-LID.TIF,COG,82.46,2010
PNOA-MDT05-ETRS89-HU29-0677-LID.TIF,COG,81.18,2010
PNOA-MDT05-ETRS89-HU29-0678-LID.TIF,COG,82.99,2010
PNOA-MDT05-ETRS89-HU29-0679-LID.TIF,COG,84.60,2010
PNOA-MDT05-ETRS89-HU29-0701-LID.TIF,COG,63.95,2010
PNOA-MDT05-ETRS89-HU29-0702-LID.TIF,COG,83.09,2010
PNOA-MDT05-ETRS89-HU29-0703-LID.TIF,COG,83.08,2010
PNOA-MDT05-ETRS89-HU29-0704-LID.TIF,COG,80.50,2010
PNOA-MDT05-ETRS89-HU29-0705-LID.TIF,COG,83.81,2010
PNOA-MDT05-ETRS89-HU29-0726-LID.TIF,COG,43.84,2010
PNOA-MDT05-ETRS89-HU29-0727-LID.TIF,COG,81.64,2010
PNOA-MDT05-ETRS89-HU29-0728-LID.TIF,COG,83.04,2010
PNOA-MDT05-ETRS89-HU29-0729-LID.TIF,COG,82.86,2010
PNOA-MDT05-ETRS89-HU29-0730-LID.TIF,COG,84.88,2010
PNOA-MDT05-ETRS89-HU29-0750-LID.TIF,COG,60.26,2010
PNOA-MDT05-ETRS89-HU29-0751-LID.TIF,COG,79.24,2010
PNOA-MDT05-ETRS89-HU29-0752-LID.TIF,COG,82.10,2010
PNOA-MDT05-ETRS89-HU29-0753-LID.TIF,COG,77.02,2010
PNOA-MDT05-ETRS89-HU29-0775-LID.TIF,COG,56.07,2010
PNOA-MDT05-ETRS89-HU29-0776-LID.TIF,COG,70.79,2010
PNOA-MDT05-ETRS89-HU29-0777-LID.TIF,COG,79.96,2010
PNOA-MDT05-ETRS89-HU29-0778-LID.TIF,COG,76.83,2010
PNOA-MDT05-ETRS89-HU29-0800-LID.TIF,COG,22.09,2010
PNOA-MDT05-ETRS89-HU29-0801-LID.TIF,COG,77.80,2010
PNOA-MDT05-ETRS89-HU29-0802-LID.TIF,COG,79.42,2010
PNOA-MDT05-ETRS89-HU29-0803-LID.TIF,COG,76.91,2010
PNOA-MDT05-ETRS89-HU29-0804-LID.TIF,COG,88.11,2010
PNOA-MDT05-ETRS89-HU29-0826-LID.TIF,COG,35.20,2010
PNOA-MDT05-ETRS89-HU29-0827-LID.TIF,COG,84.38,2010
PNOA-MDT05-ETRS89-HU29-0828-LID.TIF,COG,84.45,2010
PNOA-MDT05-ETRS89-HU29-0829-LID.TIF,COG,81.64,2010
PNOA-MDT05-ETRS89-HU29-0830-LID.TIF,COG,87.31,2010
PNOA-MDT05-ETRS89-HU29-0851-LID.TIF,COG,35.31,2010
PNOA-MDT05-ETRS89-HU29-0852-LID.TIF,COG,85.30,2010
PNOA-MDT05-ETRS89-HU29-0853-LID.TIF,COG,88.91,2010
PNOA-MDT05-ETRS89-HU29-0854-LID.TIF,COG,82.36,2010
PNOA-MDT05-ETRS89-HU29-0855-LID.TIF,COG,85.94,2010
PNOA-MDT05-ETRS89-HU29-0873-LID.TIF,COG,9.29,2010
PNOA-MDT05-ETRS89-HU29-0874-LID.TIF,COG,85.29,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0875-LID.TIF,COG,88.43,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0876-LID.TIF,COG,85.50,2010
PNOA-MDT05-ETRS89-HU29-0877-LID.TIF,COG,83.43,2010
PNOA-MDT05-ETRS89-HU29-0895B-LID.TIF,COG,2.30,"2010, 2014, 2015"
PNOA-MDT05-ETRS89-HU29-0895-LID.TIF,COG,65.00,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0896-LID.TIF,COG,88.85,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0897-LID.TIF,COG,89.46,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0898-LID.TIF,COG,90.78,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0915-LID.TIF,COG,35.33,2014
PNOA-MDT05-ETRS89-HU29-0916-LID.TIF,COG,88.44,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0917-LID.TIF,COG,88.40,"2010, 2014, 2015"
PNOA-MDT05-ETRS89-HU29-0918-LID.TIF,COG,88.22,"2010, 2014, 2015"
PNOA-MDT05-ETRS89-HU29-0919-LID.TIF,COG,91.90,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0936-LID.TIF,COG,73.83,2014
PNOA-MDT05-ETRS89-HU29-0937-LID.TIF,COG,81.33,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0938-LID.TIF,COG,83.47,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0939-LID.TIF,COG,86.77,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0940-LID.TIF,COG,87.71,2014
PNOA-MDT05-ETRS89-HU29-0958-LID.TIF,COG,78.14,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0959-LID.TIF,COG,80.23,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0960-LID.TIF,COG,83.65,2015
PNOA-MDT05-ETRS89-HU29-0961-LID.TIF,COG,86.93,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0962-LID.TIF,COG,83.02,2014
PNOA-MDT05-ETRS89-HU29-0980-LID.TIF,COG,78.51,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0981-LID.TIF,COG,75.54,2015
PNOA-MDT05-ETRS89-HU29-0982-LID.TIF,COG,76.50,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0983-LID.TIF,COG,79.94,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0984-LID.TIF,COG,77.07,2014
PNOA-MDT05-ETRS89-HU29-0998-LID.TIF,COG,52.99,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-0999-LID.TIF,COG,56.18,2015
PNOA-MDT05-ETRS89-HU29-1000-LID.TIF,COG,73.32,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-1001-LID.TIF,COG,76.01,2014
PNOA-MDT05-ETRS89-HU29-1002-LID.TIF,COG,71.33,2014
PNOA-MDT05-ETRS89-HU29-1016-LID.TIF,COG,1.82,2015
PNOA-MDT05-ETRS89-HU29-1017-LID.TIF,COG,42.14,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-1018-LID.TIF,COG,56.62,2014
PNOA-MDT05-ETRS89-HU29-1019-LID.TIF,COG,54.67,2014
PNOA-MDT05-ETRS89-HU29-1032B-LID.TIF,COG,1.07,2014
PNOA-MDT05-ETRS89-HU29-1033-LID.TIF,COG,47.63,2014
PNOA-MDT05-ETRS89-HU29-1034-LID.TIF,COG,76.22,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-1047-LID.TIF,COG,51.79,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-1048-LID.TIF,COG,83.90,"2014, 2015"
PNOA-MDT05-ETRS89-HU29-1061-LID.TIF,COG,23.88,2015
PNOA-MDT05-ETRS89-HU29-1062-LID.TIF,COG,80.13,2015
PNOA-MDT05-ETRS89-HU29-1068-LID.TIF,COG,6.32,2015
PNOA-MDT05-ETRS89-HU29-1069-LID.TIF,COG,83.45,2015
PNOA-MDT05-ETRS89-HU29-1073-LID.TIF,COG,55.46,2015
PNOA-MDT05-ETRS89-HU29-1076-LID.TIF,COG,1.27,2015
PNOA-MDT05-ETRS89-HU30-0001-LID.TIF,COG,21.52,2010
PNOA-MDT05-ETRS89-HU30-0002-LID.TIF,COG,35.65,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0003-LID.TIF,COG,10.45,2009
PNOA-MDT05-ETRS89-HU30-0006-LID.TIF,COG,15.60,2010
PNOA-MDT05-ETRS89-HU30-0007-LID.TIF,COG,81.30,2010
PNOA-MDT05-ETRS89-HU30-0008-LID.TIF,COG,91.79,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0009-LID.TIF,COG,68.39,2009
PNOA-MDT05-ETRS89-HU30-0010-LID.TIF,COG,30.84,"2009, 2012"
PNOA-MDT05-ETRS89-HU30-0011-LID.TIF,COG,32.29,2012
PNOA-MDT05-ETRS89-HU30-0012-LID.TIF,COG,35.21,2012
PNOA-MDT05-ETRS89-HU30-0013-LID.TIF,COG,42.66,2012
PNOA-MDT05-ETRS89-HU30-0014-LID.TIF,COG,38.68,2012
PNOA-MDT05-ETRS89-HU30-0015-LID.TIF,COG,16.30,2012
PNOA-MDT05-ETRS89-HU30-0018-LID.TIF,COG,1.09,2012
PNOA-MDT05-ETRS89-HU30-0020-LID.TIF,COG,1.51,2010
PNOA-MDT05-ETRS89-HU30-0021-LID.TIF,COG,36.64,2010
PNOA-MDT05-ETRS89-HU30-0022-LID.TIF,COG,87.50,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0023-LID.TIF,COG,87.71,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0024-LID.TIF,COG,90.58,"2009, 2012"
PNOA-MDT05-ETRS89-HU30-0025-LID.TIF,COG,91.58,"2009, 2012"
PNOA-MDT05-ETRS89-HU30-0026-LID.TIF,COG,91.92,2012
PNOA-MDT05-ETRS89-HU30-0027-LID.TIF,COG,90.14,2012
PNOA-MDT05-ETRS89-HU30-0028-LID.TIF,COG,87.71,2012
PNOA-MDT05-ETRS89-HU30-0029-LID.TIF,COG,83.98,2012
PNOA-MDT05-ETRS89-HU30-0030-LID.TIF,COG,83.70,2012
PNOA-MDT05-ETRS89-HU30-0031-LID.TIF,COG,66.52,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0032-LID.TIF,COG,40.38,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0033-LID.TIF,COG,30.95,2012
PNOA-MDT05-ETRS89-HU30-0034-LID.TIF,COG,51.77,2012
PNOA-MDT05-ETRS89-HU30-0035-LID.TIF,COG,69.21,2012
PNOA-MDT05-ETRS89-HU30-0036-LID.TIF,COG,40.77,2012
PNOA-MDT05-ETRS89-HU30-0037-LID.TIF,COG,25.78,2012
PNOA-MDT05-ETRS89-HU30-0038-LID.TIF,COG,39.60,2012
PNOA-MDT05-ETRS89-HU30-0039-LID.TIF,COG,2.97,2012
PNOA-MDT05-ETRS89-HU30-0040-LID.TIF,COG,2.87,2012
PNOA-MDT05-ETRS89-HU30-0041-LID.TIF,COG,12.48,2012
PNOA-MDT05-ETRS89-HU30-0043-LID.TIF,COG,38.85,2010
PNOA-MDT05-ETRS89-HU30-0044-LID.TIF,COG,73.89,2010
PNOA-MDT05-ETRS89-HU30-0045-LID.TIF,COG,88.11,2010
PNOA-MDT05-ETRS89-HU30-0046-LID.TIF,COG,88.46,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0047-LID.TIF,COG,82.50,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0048-LID.TIF,COG,85.05,2009
PNOA-MDT05-ETRS89-HU30-0049-LID.TIF,COG,91.51,"2009, 2012"
PNOA-MDT05-ETRS89-HU30-0050-LID.TIF,COG,91.26,"2009, 2012"
PNOA-MDT05-ETRS89-HU30-0051-LID.TIF,COG,91.57,2012
PNOA-MDT05-ETRS89-HU30-0052-LID.TIF,COG,90.65,2012
PNOA-MDT05-ETRS89-HU30-0053-LID.TIF,COG,89.32,2012
PNOA-MDT05-ETRS89-HU30-0054-LID.TIF,COG,89.30,2012
PNOA-MDT05-ETRS89-HU30-0055-LID.TIF,COG,88.38,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0056-LID.TIF,COG,87.58,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0057-LID.TIF,COG,85.90,2012
PNOA-MDT05-ETRS89-HU30-0058-LID.TIF,COG,84.39,2012
PNOA-MDT05-ETRS89-HU30-0059-LID.TIF,COG,84.48,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0060-LID.TIF,COG,83.66,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0061-LID.TIF,COG,80.43,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0062-LID.TIF,COG,82.48,2012
PNOA-MDT05-ETRS89-HU30-0063-LID.TIF,COG,74.43,2012
PNOA-MDT05-ETRS89-HU30-0064-LID.TIF,COG,74.47,2012
PNOA-MDT05-ETRS89-HU30-0065-LID.TIF,COG,83.15,2012
PNOA-MDT05-ETRS89-HU30-0066-LID.TIF,COG,35.07,2012
PNOA-MDT05-ETRS89-HU30-0067-LID.TIF,COG,14.23,2010
PNOA-MDT05-ETRS89-HU30-0068-LID.TIF,COG,86.95,2010
PNOA-MDT05-ETRS89-HU30-0069-LID.TIF,COG,88.27,2010
PNOA-MDT05-ETRS89-HU30-0070-LID.TIF,COG,87.58,2010
